Datetime,Close,Stoch,Std_Dev,Buy_Signal,Sell_Signal,Day_Trade
2024-01-12 11:55:00-05:00,218.19000244140625,11.71180149838477,1.2155245142182738,True,False,0
2024-01-12 12:20:00-05:00,218.4300994873047,23.494740314946643,1.4904268574233959,False,False,0
2024-01-12 12:25:00-05:00,218.6750030517578,28.58629309579098,1.486950952244965,False,False,0
2024-01-12 12:30:00-05:00,218.8199005126953,31.598715850114836,1.4826296773665666,False,False,0
2024-01-12 12:35:00-05:00,218.99989318847656,36.167898733519685,1.4571539470514334,False,False,0
2024-01-12 12:40:00-05:00,219.0800018310547,47.3404622283546,1.4422342075175387,False,False,0
2024-01-12 12:45:00-05:00,218.44500732421875,44.03878093583656,1.3997948890365193,False,False,0
2024-01-12 12:50:00-05:00,219.36000061035156,79.65965682456513,1.3108061602775625,False,False,0
2024-01-12 12:55:00-05:00,219.5500030517578,98.25356317090561,1.1928152291897955,False,True,0
2024-01-12 13:00:00-05:00,219.54750061035156,95.63856657727796,1.0334614005983376,False,True,0
2024-01-12 13:05:00-05:00,219.78529357910156,97.46225698163562,0.8280286767766294,False,True,0
2024-01-12 13:10:00-05:00,219.53640747070312,87.70202911732498,0.6827703545762841,False,True,0
2024-01-12 13:15:00-05:00,219.3686981201172,78.98226255680379,0.6690939619993705,False,False,0
2024-01-12 13:20:00-05:00,219.19000244140625,64.70588235294117,0.6324751882144906,False,False,0
2024-01-12 13:25:00-05:00,219.27499389648438,69.2508547322383,0.6403993535448416,False,False,0
2024-01-12 13:30:00-05:00,219.25,67.91429014385612,0.6354670679018497,False,False,0
2024-01-12 13:35:00-05:00,218.8699951171875,34.22769306393307,0.6144086084520561,False,False,0
2024-01-12 13:40:00-05:00,218.70269775390625,22.9997234994726,0.5307260475899407,False,False,0
2024-01-12 13:45:00-05:00,218.1199951171875,6.486201151416176,0.47136167130455564,True,False,0
2024-01-12 13:50:00-05:00,218.39990234375,26.39071770483169,0.4656371889112861,False,False,0
2024-01-12 13:55:00-05:00,218.57009887695312,35.03013028054467,0.4672598631895922,False,False,0
2024-01-12 14:00:00-05:00,218.93280029296875,53.441358263752264,0.4481910727238175,False,False,0
2024-01-12 14:05:00-05:00,218.85789489746094,49.63905627933636,0.4425275541857275,False,False,0
2024-01-12 14:10:00-05:00,218.6300048828125,38.07104239926882,0.4493265947284248,False,False,0
2024-01-12 14:15:00-05:00,218.46310424804688,29.5989342090995,0.4665176895260064,False,False,0
2024-01-12 14:20:00-05:00,218.06500244140625,14.508707655444239,0.510148953790253,True,False,0
2024-01-12 14:25:00-05:00,217.77999877929688,0.0,0.5634107045169648,True,False,0
2024-01-12 14:30:00-05:00,217.20010375976562,1.2596484731630393,0.670072123289646,True,False,0
2024-01-12 14:35:00-05:00,217.5863037109375,19.650528949593408,0.6983906767664759,True,False,0
2024-01-12 14:50:00-05:00,217.73370361328125,31.721032071856882,0.6212618894427232,False,False,0
2024-01-12 14:55:00-05:00,217.74000549316406,32.06356315261294,0.6008837014719162,False,False,0
2024-01-12 15:00:00-05:00,217.58990478515625,23.90502019523442,0.5921886860593872,False,False,0
2024-01-12 15:05:00-05:00,217.72999572753906,31.51949441417233,0.5563999151843337,False,False,0
2024-01-12 15:10:00-05:00,218.0334014892578,48.010748675076506,0.500542884477909,False,False,0
2024-01-12 15:15:00-05:00,218.13009643554688,57.64691098724543,0.47102165306292476,False,False,0
2024-01-12 15:20:00-05:00,218.0395050048828,56.427036341458695,0.4502287439260986,False,False,0
2024-01-12 15:25:00-05:00,218.52040100097656,91.97271665881486,0.4608715227625666,False,True,0
2024-01-12 15:30:00-05:00,218.74000549316406,98.14811326086547,0.4784531609733818,False,True,0
2024-01-12 15:35:00-05:00,218.8343963623047,96.25134067543883,0.49498629703838165,False,True,0
2024-01-12 15:40:00-05:00,219.18020629882812,93.12833363665635,0.5186226884945521,False,True,0
2024-01-12 15:45:00-05:00,218.73500061035156,68.18166982178994,0.5103657376841327,False,False,0
2024-01-12 15:50:00-05:00,218.6510009765625,63.6896990665187,0.5114545210010194,False,False,0
2024-01-12 15:55:00-05:00,218.82000732421875,72.72749526731509,0.5293221410480107,False,False,0
2024-01-16 09:30:00-05:00,212.3000030517578,0.2837484227180545,1.4131003850030903,True,False,0
2024-01-16 09:35:00-05:00,213.47250366210938,18.077053584957202,1.7216660679813418,True,False,0
2024-01-16 09:40:00-05:00,214.1699981689453,27.832209021667452,1.8887305986373883,False,False,0
2024-01-16 09:45:00-05:00,214.80360412597656,36.69381945140989,1.9822459470532654,False,False,0
2024-01-16 09:50:00-05:00,216.83999633789062,65.1747929395646,1.9797243631911103,False,False,0
2024-01-16 09:55:00-05:00,218.69000244140625,91.04897104675159,1.9982327831602458,False,True,0
2024-01-16 10:00:00-05:00,219.16000366210938,90.53184057251084,2.0381627866589596,False,True,0
2024-01-16 10:05:00-05:00,221.11000061035156,99.77648888070541,2.199856788663814,False,True,0
2024-01-16 10:10:00-05:00,222.0500030517578,97.81961379731693,2.4165712856248165,False,True,0
2024-01-16 10:15:00-05:00,221.8000030517578,93.21708864877013,2.576403766185912,False,True,0
2024-01-16 10:20:00-05:00,223.46499633789062,99.77887597762047,2.8512758067837978,False,True,0
2024-01-16 10:25:00-05:00,222.9600067138672,95.31389762456945,3.036808596474896,False,True,0
2024-01-16 10:30:00-05:00,222.41009521484375,90.45173249794594,3.155565591747919,False,True,0
2024-01-16 10:35:00-05:00,221.67010498046875,83.90894385284662,3.2221535224810354,False,True,0
2024-01-16 10:40:00-05:00,221.90699768066406,86.0034834791079,3.2913112243605283,False,True,0
2024-01-16 10:45:00-05:00,221.8271026611328,84.60275590606805,3.348457646130796,False,True,0
2024-01-16 10:50:00-05:00,221.37429809570312,80.41012222569155,3.383496592829915,False,True,0
2024-01-16 10:55:00-05:00,221.1013946533203,73.3711202365197,3.4036179829497373,False,False,0
2024-01-16 11:00:00-05:00,220.5644073486328,56.24814593383323,3.407484773063366,False,False,0
2024-01-16 11:05:00-05:00,220.22999572753906,35.826602547736265,3.4067219033903435,False,False,0
2024-01-16 11:10:00-05:00,220.68499755859375,35.95723259046617,2.9465448944610553,False,False,0
2024-01-16 11:15:00-05:00,220.96499633789062,32.4864853838151,2.5158328189547814,False,False,0
2024-01-16 11:20:00-05:00,221.89999389648438,57.486383386711815,2.0631610275964056,False,False,0
2024-01-16 11:25:00-05:00,221.4261932373047,44.81793517064116,1.5120737767780816,False,False,0
2024-01-16 11:30:00-05:00,221.75999450683594,53.743089696252625,1.134434879310862,False,False,0
2024-01-16 11:35:00-05:00,221.0637969970703,35.6042311064062,0.9504373546133486,False,False,0
2024-01-16 11:40:00-05:00,220.77499389648438,37.27395306769062,0.8004961503959324,False,False,0
2024-01-16 11:45:00-05:00,220.22500610351562,17.31069726576619,0.849205919953893,True,False,0
2024-01-16 11:50:00-05:00,219.61000061035156,1.0294702888381544,0.93787736879266,True,False,0
2024-01-16 11:55:00-05:00,219.61000061035156,10.54579531255916,1.011915802821277,True,False,0
2024-01-16 12:00:00-05:00,219.16229248046875,1.1250053166602867,0.9789877353029637,True,False,0
2024-01-16 12:25:00-05:00,219.02999877929688,14.409216833032849,0.9890773881391183,True,False,0
2024-01-16 12:30:00-05:00,219.13999938964844,17.57926212567609,0.9879903310895726,True,False,0
2024-01-16 12:35:00-05:00,219.98809814453125,42.02013983553933,0.9651648321112278,False,False,0
2024-01-16 12:40:00-05:00,219.5343017578125,30.341502092898896,0.9686066509181666,False,False,0
2024-01-16 12:45:00-05:00,219.6300048828125,42.8034508760784,0.9731596683086824,False,False,0
2024-01-16 12:50:00-05:00,219.66000366210938,50.222439236111114,0.9651919862579444,False,False,0
2024-01-16 12:55:00-05:00,220.05999755859375,87.930686731034,0.9386021153299375,False,True,0
2024-01-16 13:00:00-05:00,220.33009338378906,86.96078431372548,0.8266580724580148,False,True,0
2024-01-16 13:05:00-05:00,220.22999572753906,82.12516585581601,0.7484763546468592,False,True,0
2024-01-16 13:10:00-05:00,220.54969787597656,97.56965944272446,0.6215512374225449,False,True,0
2024-01-16 13:15:00-05:00,221.0885009765625,95.40136872283362,0.6242978029408641,False,True,0
2024-01-16 13:20:00-05:00,220.83360290527344,84.18791636477883,0.6294249926265401,False,True,0
2024-01-16 13:25:00-05:00,221.2017059326172,96.02021400153211,0.7009184824124683,False,True,0
2024-01-16 13:30:00-05:00,220.9550018310547,84.99945066347645,0.7436700378594842,False,True,0
2024-01-16 13:35:00-05:00,220.3699951171875,60.33027106439592,0.7485530870649288,False,False,0
2024-01-16 13:40:00-05:00,220.1204071044922,46.170874472043785,0.7280269674003885,False,False,0
2024-01-16 13:45:00-05:00,220.4199981689453,57.67442850755484,0.6828821091423984,False,False,0
2024-01-16 13:50:00-05:00,220.07460021972656,41.60947602251194,0.6431580568697541,False,False,0
2024-01-16 13:55:00-05:00,220.28500366210938,51.39564097286786,0.6165389222096468,False,False,0
2024-01-16 14:00:00-05:00,220.5,52.022897060250315,0.5946107485006623,False,False,0
2024-01-16 14:05:00-05:00,220.1750030517578,18.085405709585956,0.5273434835442528,True,False,0
2024-01-16 14:10:00-05:00,219.8000030517578,14.044953452089084,0.471431788731384,True,False,0
2024-01-16 14:15:00-05:00,219.92889404296875,21.286025339894046,0.4736100902442795,False,False,0
2024-01-16 14:20:00-05:00,220.0377960205078,27.40411816140038,0.4439270663456299,False,False,0
2024-01-16 14:25:00-05:00,220.05999755859375,28.65139643732748,0.4188363362677311,False,False,0
2024-01-16 14:30:00-05:00,219.64999389648438,15.150931327594577,0.4196892477908683,True,False,0
2024-01-16 14:35:00-05:00,219.86000061035156,25.75735390448594,0.42883232760122914,False,False,0
2024-01-16 14:40:00-05:00,220.01010131835938,40.00591858249949,0.43450582757551554,False,False,0
2024-01-16 14:45:00-05:00,220.3489990234375,68.89620844602061,0.4342031163165375,False,False,0
2024-01-16 14:50:00-05:00,220.4149932861328,73.44754648678797,0.43138146294798957,False,False,0
2024-01-16 14:55:00-05:00,220.45030212402344,75.88264388016037,0.3923472836908815,False,False,0
2024-01-16 15:00:00-05:00,220.14990234375,55.16537405158534,0.3702620067106273,False,False,0
2024-01-16 15:05:00-05:00,219.77499389648438,29.30956465004683,0.30746620039663963,False,False,0
2024-01-16 15:10:00-05:00,219.58990478515625,16.544771485998716,0.27351213842229727,True,False,0
2024-01-16 15:15:00-05:00,219.91000366210938,41.844343602490135,0.2690090425720155,False,False,0
2024-01-16 15:20:00-05:00,219.7899932861328,32.87688413563496,0.27631712714574475,False,False,0
2024-01-16 15:25:00-05:00,219.6195068359375,20.137732880304654,0.2796151853832754,False,False,0
2024-01-16 15:30:00-05:00,219.33999633789062,8.172427410471183,0.317900457192004,True,False,0
2024-01-16 15:35:00-05:00,219.58009338378906,24.524556772597844,0.32191290991826926,False,False,0
2024-01-16 15:40:00-05:00,219.49000549316406,18.389000893729346,0.31001352655589753,True,False,0
2024-01-16 15:45:00-05:00,219.50010681152344,19.076964645729845,0.31508193223145603,True,False,0
2024-01-16 15:50:00-05:00,220.0,53.12285660840106,0.3160733226428608,False,False,0
2024-01-16 15:55:00-05:00,219.9987030029297,53.03452289402033,0.317080412732869,False,False,0
2024-01-17 09:30:00-05:00,212.66000366210938,0.12452590936184268,1.642750618085166,True,False,0
2024-01-17 09:35:00-05:00,214.0500030517578,20.43560003365119,2.038776572340464,False,False,0
2024-01-17 09:40:00-05:00,214.2100067138672,23.895031944759417,2.3203392634539504,False,False,0
2024-01-17 09:45:00-05:00,213.67140197753906,16.994260109323804,2.5880279211362045,True,False,0
2024-01-17 09:50:00-05:00,214.13999938964844,23.14631900391947,2.750773554335431,False,False,0
2024-01-17 09:55:00-05:00,214.2100067138672,24.049056336476255,2.8546966051050395,False,False,0
2024-01-17 10:00:00-05:00,215.10000610351562,35.525508035700234,2.8681019250193405,False,False,0
2024-01-17 10:05:00-05:00,214.3300018310547,25.59638118024839,2.8925476532449292,False,False,0
2024-01-17 10:10:00-05:00,214.13999938964844,23.14631900391947,2.9100496323720844,False,False,0
2024-01-17 10:15:00-05:00,212.9199981689453,7.4145272237875615,2.9879050865254495,True,False,0
2024-01-17 10:20:00-05:00,213.28500366210938,12.121235970973887,3.0119539027322495,True,False,0
2024-01-17 10:25:00-05:00,213.19000244140625,10.896204882809426,2.985918091163876,True,False,0
2024-01-17 10:30:00-05:00,213.01499938964844,8.684361464369772,2.9364712842957257,True,False,0
2024-01-17 10:45:00-05:00,213.65499877929688,39.71529836692516,2.546539856054962,False,False,0
2024-01-17 10:50:00-05:00,213.49400329589844,36.59018300960469,2.323371198294501,False,False,0
2024-01-17 10:55:00-05:00,213.94500732421875,51.67444091739561,2.0217520952578787,False,False,0
2024-01-17 11:00:00-05:00,214.53500366210938,71.40742857726109,1.5251865410186294,False,False,0
2024-01-17 11:05:00-05:00,213.89999389648438,50.168924091331284,0.6158947023445562,False,False,0
2024-01-17 11:10:00-05:00,213.5792999267578,40.9309247284494,0.5610058638337652,False,False,0
2024-01-17 11:15:00-05:00,213.17999267578125,34.821288683319594,0.5749887003109612,False,False,0
2024-01-17 11:20:00-05:00,213.4149932861328,45.51544346064894,0.5701890943104505,False,False,0
2024-01-17 11:25:00-05:00,213.33999633789062,42.15236817976544,0.5766668994497332,False,False,0
2024-01-17 11:30:00-05:00,212.9503936767578,24.68148290066098,0.5911890988615542,False,False,0
2024-01-17 11:35:00-05:00,213.65499877929688,56.27796860673573,0.5764042634592628,False,False,0
2024-01-17 11:40:00-05:00,214.08999633789062,74.52802349266214,0.4756391900513975,False,False,0
2024-01-17 11:45:00-05:00,213.83619689941406,62.55641045941686,0.4461588852334734,False,False,0
2024-01-17 11:50:00-05:00,213.94000244140625,67.45287432433405,0.4342738332809754,False,False,0
2024-01-17 11:55:00-05:00,214.02999877929688,71.6979638253309,0.4218951718392775,False,False,0
2024-01-17 12:00:00-05:00,213.4499969482422,44.339520789998346,0.41713259072806375,False,False,0
2024-01-17 12:05:00-05:00,213.45579528808594,44.61302604777705,0.4074472160228489,False,False,0
2024-01-17 12:10:00-05:00,213.72999572753906,57.54694573799636,0.38264476727952024,False,False,0
2024-01-17 12:15:00-05:00,213.91000366210938,72.53903624935764,0.385478331389259,False,False,0
2024-01-17 12:20:00-05:00,213.40499877929688,46.37308771791121,0.36128814234687145,False,False,0
2024-01-17 12:25:00-05:00,214.0850067138672,81.60651460647507,0.37266464205882904,False,True,0
2024-01-17 12:30:00-05:00,213.7100067138672,62.17654267304423,0.3696113071651275,False,False,0
2024-01-17 12:35:00-05:00,213.53509521484375,53.11380796141835,0.3670801575001806,False,False,0
2024-01-17 12:40:00-05:00,213.32980346679688,30.88045295637635,0.31581726754361444,False,False,0
2024-01-17 12:45:00-05:00,213.4600067138672,33.78388131102245,0.3110390852614109,False,False,0
2024-01-17 12:50:00-05:00,213.8300018310547,58.78362356046313,0.31500377436825633,False,False,0
2024-01-17 12:55:00-05:00,213.88499450683594,70.10199597566898,0.3027510872563393,False,False,0
2024-01-17 13:00:00-05:00,213.85989379882812,68.19969008025534,0.3007495452838356,False,False,0
2024-01-17 13:05:00-05:00,213.4499969482422,37.983936788067325,0.2952688690644334,False,False,0
2024-01-17 13:10:00-05:00,213.16990661621094,16.271394944464816,0.2696989358793307,True,False,0
2024-01-17 13:15:00-05:00,212.8000030517578,3.3335367838541665,0.33543051026713827,True,False,0
2024-01-17 13:20:00-05:00,212.76539611816406,19.310830983579365,0.37232447081666914,True,False,0
2024-01-17 13:25:00-05:00,212.8000946044922,21.19671587327915,0.4056618282112062,False,False,0
2024-01-17 13:30:00-05:00,212.10499572753906,4.241115523736214,0.5037242703855609,True,False,0
2024-01-17 13:40:00-05:00,212.74000549316406,32.5896962554751,0.5301993894264755,False,False,0
2024-01-17 13:45:00-05:00,212.41000366210938,17.857507782644532,0.5678452978348396,True,False,0
2024-01-17 13:50:00-05:00,212.25010681152344,10.719273029475277,0.6018343501756416,True,False,0
2024-01-17 13:55:00-05:00,212.58470153808594,25.656500977513776,0.5934050666557589,False,False,0
2024-01-17 14:00:00-05:00,212.66000366210938,29.018194698946193,0.5993796784161081,False,False,0
2024-01-17 14:05:00-05:00,212.57000732421875,25.000510895702345,0.5636419086430444,False,False,0
2024-01-17 14:10:00-05:00,212.6199951171875,32.275174991724725,0.5467734193957868,False,False,0
2024-01-17 14:15:00-05:00,212.8699951171875,57.3333740234375,0.5308780712911774,False,False,0
2024-01-17 14:20:00-05:00,213.56500244140625,92.55955895041825,0.5424180080549819,False,True,0
2024-01-17 14:25:00-05:00,213.88999938964844,98.94714862792024,0.5713230945602196,False,True,0
2024-01-17 14:30:00-05:00,213.8406982421875,90.1825042469069,0.5721704602718084,False,True,0
2024-01-17 14:35:00-05:00,213.9801025390625,94.71664893812127,0.5804663716992561,False,True,0
2024-01-17 14:40:00-05:00,214.5800018310547,99.20931691253634,0.6554244540797428,False,True,0
2024-01-17 14:45:00-05:00,214.2100067138672,83.68202973868519,0.7022806570796696,False,True,0
2024-01-17 14:50:00-05:00,214.45010375976562,93.72793380620695,0.7686283080443553,False,True,0
2024-01-17 14:55:00-05:00,214.58999633789062,88.4758722793563,0.8313313564599635,False,True,0
2024-01-17 15:00:00-05:00,214.5500030517578,86.98912593382532,0.8759782075899833,False,True,0
2024-01-17 15:05:00-05:00,214.9300994873047,95.10811863439203,0.9396143543899893,False,True,0
2024-01-17 15:10:00-05:00,214.6699981689453,82.82838661946866,0.9280972111525462,False,True,0
2024-01-17 15:15:00-05:00,214.76499938964844,85.01823349895888,0.943592987046398,False,True,0
2024-01-17 15:20:00-05:00,214.13999938964844,61.19417431506069,0.9253557112482776,False,False,0
2024-01-17 15:25:00-05:00,214.125,54.914772356769305,0.8771147591953559,False,False,0
2024-01-17 15:30:00-05:00,214.4499969482422,56.804658931876666,0.808853796039209,False,False,0
2024-01-17 15:35:00-05:00,214.9304962158203,83.02728961873423,0.7772376775906832,False,True,0
2024-01-17 15:40:00-05:00,215.02499389648438,88.76811994825242,0.7384844016676239,False,True,0
2024-01-17 15:45:00-05:00,214.98500061035156,85.33879442876483,0.6621765648295127,False,True,0
2024-01-17 15:50:00-05:00,215.360107421875,84.7124610675786,0.5842435638463791,False,True,0
2024-01-17 15:55:00-05:00,215.5399932861328,92.57114955357143,0.5187349523288789,False,True,0
2024-01-18 09:30:00-05:00,215.75,51.841429571802784,0.5348986695119501,False,False,0
2024-01-18 09:35:00-05:00,214.27000427246094,9.915190497185984,0.513237927205008,True,False,0
2024-01-18 09:40:00-05:00,214.13319396972656,12.485254508195071,0.49249899243844536,True,False,0
2024-01-18 09:45:00-05:00,215.2321014404297,41.48022594320822,0.4793584186351438,False,False,0
2024-01-18 09:50:00-05:00,216.22940063476562,67.79423546889657,0.5822543156362701,False,False,0
2024-01-18 09:55:00-05:00,216.00999450683594,62.00514532109944,0.6213309064136638,False,False,0
2024-01-18 10:00:00-05:00,214.78990173339844,29.812666830393628,0.6127731614525096,False,False,0
2024-01-18 10:05:00-05:00,215.1132049560547,38.34310998023198,0.6089303659668744,False,False,0
2024-01-18 10:10:00-05:00,214.875,32.05800765759056,0.6019933120194048,False,False,0
2024-01-18 10:15:00-05:00,214.39500427246094,19.393190300385296,0.6154219984763697,True,False,0
2024-01-18 10:20:00-05:00,214.38009643554688,21.082236648557476,0.6254342830675942,False,False,0
2024-01-18 10:25:00-05:00,214.3000030517578,19.023280444034754,0.6401616766713065,True,False,0
2024-01-18 10:30:00-05:00,213.60000610351562,9.411980124080882,0.6838722811193084,True,False,0
2024-01-18 10:35:00-05:00,213.3450927734375,11.340963843509726,0.7480902366001,True,False,0
2024-01-18 11:25:00-05:00,211.97999572753906,30.26576507702725,1.6806834028341175,False,False,0
2024-01-18 11:30:00-05:00,212.48500061035156,44.808214270952455,1.5432861446997195,False,False,0
2024-01-18 11:35:00-05:00,212.3000030517578,44.66611637839639,1.3960747925969585,False,False,0
2024-01-18 11:40:00-05:00,212.0800018310547,44.382104342757216,1.3388704913450555,False,False,0
2024-01-18 11:45:00-05:00,211.4149932861328,25.70207622541876,1.2582572080713261,False,False,0
2024-01-18 11:50:00-05:00,212.1699981689453,56.22887146658994,1.1449536763362798,False,False,0
2024-01-18 11:55:00-05:00,211.94500732421875,53.125245430780105,1.0592289589840123,False,False,0
2024-01-18 12:00:00-05:00,210.8094024658203,11.375085550157637,1.003107275466193,True,False,0
2024-01-18 12:05:00-05:00,210.3737030029297,5.841743218851376,0.9529329512302182,True,False,0
2024-01-18 12:10:00-05:00,210.2220001220703,22.39005782010988,0.954010230769499,False,False,0
2024-01-18 12:15:00-05:00,210.05499267578125,17.138264437033662,0.9630493191489167,True,False,0
2024-01-18 12:20:00-05:00,210.19000244140625,21.383843957678558,0.9232334837914205,False,False,0
2024-01-18 12:25:00-05:00,210.63999938964844,35.53465607830906,0.8696559080730977,False,False,0
2024-01-18 12:30:00-05:00,210.02000427246094,16.038002926993116,0.8233686314711708,True,False,0
2024-01-18 12:35:00-05:00,210.47000122070312,30.188815047623617,0.8381187660134466,False,False,0
2024-01-18 12:40:00-05:00,210.05580139160156,17.635110484435547,0.8640595562986022,True,False,0
2024-01-18 12:45:00-05:00,210.8699951171875,44.73673643527581,0.8663193474681922,False,False,0
2024-01-18 12:50:00-05:00,209.87399291992188,11.973598353661597,0.9115444408928286,True,False,0
2024-01-18 12:55:00-05:00,210.1300048828125,25.57383282303736,0.9215356826427944,False,False,0
2024-01-18 13:00:00-05:00,209.2100067138672,3.3536783929883978,0.9782224565546161,True,False,0
2024-01-18 13:05:00-05:00,209.34800720214844,16.537785084784645,0.9971487572941653,True,False,0
2024-01-18 13:10:00-05:00,209.03990173339844,12.443887274361945,0.9759328287533527,True,False,0
2024-01-18 13:30:00-05:00,209.91409301757812,53.611616256627855,0.7065927187195643,False,False,0
2024-01-18 13:35:00-05:00,210.10000610351562,62.1008479477157,0.5498674368990395,False,False,0
2024-01-18 13:40:00-05:00,210.1165008544922,62.85403733199557,0.5143778970064773,False,False,0
2024-01-18 13:45:00-05:00,209.80999755859375,48.85837113215303,0.5039975562759776,False,False,0
2024-01-18 13:50:00-05:00,209.8957977294922,52.77621008479477,0.4982608196719463,False,False,0
2024-01-18 13:55:00-05:00,209.63009643554688,40.64365990120051,0.49961121721050056,False,False,0
2024-01-18 14:00:00-05:00,210.13499450683594,87.73536016583175,0.4978591364081193,False,True,0
2024-01-18 14:05:00-05:00,210.22999572753906,83.23999011158564,0.4717788007471622,False,True,0
2024-01-18 14:10:00-05:00,210.85009765625,98.60246564988913,0.5223612698566257,False,True,0
2024-01-18 14:15:00-05:00,210.8699951171875,84.86033010121888,0.5528923942964569,False,True,0
2024-01-18 14:20:00-05:00,211.10369873046875,90.0658256595873,0.614610879268955,False,True,0
2024-01-18 14:25:00-05:00,211.57000732421875,95.69911291469325,0.6854478723384746,False,True,0
2024-01-18 14:30:00-05:00,211.38999938964844,83.93144227363143,0.7527331867623892,False,True,0
2024-01-18 14:35:00-05:00,211.01499938964844,68.51390231685868,0.7822809027625236,False,False,0
2024-01-18 14:40:00-05:00,210.5500030517578,41.8939539743202,0.7583628562828428,False,False,0
2024-01-18 14:45:00-05:00,210.83189392089844,54.59225756784251,0.745703815473529,False,False,0
2024-01-18 14:50:00-05:00,211.1501007080078,68.92647988782272,0.7142556767911815,False,False,0
2024-01-18 14:55:00-05:00,211.02439880371094,63.264001539688216,0.6720373988271493,False,False,0
2024-01-18 15:00:00-05:00,210.9501953125,59.921365923400515,0.6396218264266603,False,False,0
2024-01-18 15:05:00-05:00,211.77340698242188,96.99091335929516,0.6279277087118967,False,True,0
2024-01-18 15:10:00-05:00,211.47000122070312,75.64770526149346,0.628922688248765,False,False,0
2024-01-18 15:15:00-05:00,211.45230102539062,73.49443550660939,0.631073359671582,False,False,0
2024-01-18 15:20:00-05:00,211.6300048828125,82.58439487715809,0.6366645538406431,False,True,0
2024-01-18 15:25:00-05:00,211.60000610351562,80.89906904178167,0.6053604925297048,False,True,0
2024-01-18 15:30:00-05:00,211.42300415039062,70.95513227150376,0.5591302792399714,False,False,0
2024-01-18 15:35:00-05:00,210.96449279785156,45.1960498568416,0.4524129428631146,False,False,0
2024-01-18 15:40:00-05:00,211.16000366210938,56.179813808356336,0.39137987594355983,False,False,0
2024-01-18 15:45:00-05:00,211.3300018310547,65.73027928746549,0.3272638887326591,False,False,0
2024-01-18 15:50:00-05:00,211.74000549316406,88.26858979276952,0.3367681864497907,False,True,0
2024-01-18 15:55:00-05:00,211.8000030517578,85.8158561132394,0.3456370910486267,False,True,0
2024-01-19 09:30:00-05:00,211.75999450683594,91.6664900606112,0.357332972704491,False,True,0
2024-01-19 09:35:00-05:00,211.92999267578125,90.0637247949607,0.3785362921324837,False,True,0
2024-01-19 09:40:00-05:00,212.93499755859375,93.73453503891547,0.5192250355258846,False,True,0
2024-01-19 09:45:00-05:00,212.21249389648438,75.98263425460762,0.5382166060411516,False,False,0
2024-01-19 09:50:00-05:00,212.335693359375,79.0096426375538,0.5229550712650377,False,False,0
2024-01-19 09:55:00-05:00,211.85000610351562,67.07631630250589,0.4957982367209925,False,False,0
2024-01-19 10:00:00-05:00,210.44009399414062,32.43480347314908,0.5536072023151699,False,False,0
2024-01-19 10:05:00-05:00,209.85899353027344,18.157176491759518,0.6660766926568321,True,False,0
2024-01-19 10:10:00-05:00,209.54010009765625,10.321971117076316,0.7932553684006555,True,False,0
2024-01-19 10:15:00-05:00,209.25999450683594,4.61134484904151,0.9285861456494728,True,False,0
2024-01-19 10:20:00-05:00,209.74000549316406,19.5806508980971,0.9936100624335978,True,False,0
2024-01-19 10:40:00-05:00,209.7689971923828,20.256446736617463,1.1291919619242188,False,False,0
2024-01-19 10:45:00-05:00,208.35989379882812,0.6150609880535627,1.2657619116428953,True,False,0
2024-01-19 10:50:00-05:00,208.41000366210938,1.9395765027771656,1.3686454137277995,True,False,0
2024-01-19 10:55:00-05:00,209.3798065185547,25.354092136964297,1.3871864665008782,False,False,0
2024-01-19 11:00:00-05:00,209.17999267578125,20.722569069102192,1.3901995011501873,False,False,0
2024-01-19 11:05:00-05:00,208.50250244140625,4.853600633078344,1.414132919444328,True,False,0
2024-01-19 11:10:00-05:00,208.5395050048828,14.323861220201616,1.4179532496628577,True,False,0
2024-01-19 11:15:00-05:00,209.60000610351562,57.78697751206944,1.35406389022656,False,False,0
2024-01-19 11:20:00-05:00,209.75,63.93426220076544,1.1625656240302948,False,False,0
2024-01-19 11:25:00-05:00,209.35060119628906,47.56547514821022,1.0207669422935322,False,False,0
2024-01-19 11:30:00-05:00,209.07000732421875,36.06573779923456,0.8142989267564396,False,False,0
2024-01-19 11:35:00-05:00,208.625,17.82775095680016,0.6259455749792296,True,False,0
2024-01-19 11:40:00-05:00,208.50999450683594,13.82095162480849,0.5984806640462842,True,False,0
2024-01-19 11:45:00-05:00,208.10000610351562,17.5898129187459,0.6341991252098033,True,False,0
2024-01-19 11:50:00-05:00,208.28990173339844,30.668179719956917,0.6573357069146597,False,False,0
2024-01-19 11:55:00-05:00,208.62750244140625,44.85305431604862,0.664951258459804,False,False,0
2024-01-19 12:00:00-05:00,208.625,44.747909934861774,0.6532704992557921,False,False,0
2024-01-19 12:05:00-05:00,208.78550720214844,51.49189618915731,0.6111140446244018,False,False,0
2024-01-19 12:10:00-05:00,208.72999572753906,49.15948607478074,0.6053386775311621,False,False,0
2024-01-19 12:15:00-05:00,208.9600067138672,58.82379340411345,0.498866900543298,False,False,0
2024-01-19 12:20:00-05:00,209.02000427246094,61.344694055495715,0.45289085095690224,False,False,0
2024-01-19 12:25:00-05:00,209.29989624023438,73.10483664153459,0.4513186800590763,False,False,0
2024-01-19 12:30:00-05:00,209.77000427246094,94.8499990176753,0.4802466924001082,False,True,0
